snapshot_date,store_id,store_city,product_id,product_name,category,quantity_on_hand,reorder_level,unit_cost
2024-08-01,STR-PUN-03,Pune,P0116,Face Wash Gel 100ml,Beauty,10,50,3402.29
2024-08-01,STR-PUN-03,Pune,P0001,Bluetooth Speaker,Electronics,341,23,23407.96
2024-08-01,STR-PUN-03,Pune,P0164,The Alchemist,Books,456,43,1358.06
2024-08-01,STR-PUN-03,Pune,P0030,Wireless Charging Pad,Electronics,23,35,21931.68
2024-08-01,STR-PUN-03,Pune,P0060,Dhoti Cotton,Clothing,354,44,1811.13
2024-08-01,STR-PUN-03,Pune,P0026,Tablet Stand Adjustable,Electronics,221,15,14061.89
2024-08-01,STR-PUN-03,Pune,P0170,The Psychology of Money,Books,0,30,212.1
2024-08-01,STR-PUN-03,Pune,P0167,Python Crash Course,Books,436,34,348.37
2024-08-01,STR-PUN-03,Pune,P0005,Smartwatch Band,Electronics,9,42,25987.32
2024-08-01,STR-PUN-03,Pune,P0017,Ethernet Cable 5m,Electronics,153,31,7493.65
2024-08-01,STR-PUN-03,Pune,P0152,Gym Bag Duffle,Sports,14,23,5140.52
2024-08-01,STR-PUN-03,Pune,P0156,Protein Shaker 700ml,Sports,37,39,1717.53
2024-08-01,STR-PUN-03,Pune,P0112,Cushion Cover Set 5pc,Home & Kitchen,254,45,2448.03
2024-08-01,STR-PUN-03,Pune,P0153,Sweatband Wrist 2pc,Sports,401,50,2793.49
2024-08-01,STR-PUN-03,Pune,P0165,Rich Dad Poor Dad,Books,351,26,1132.27
2024-08-01,STR-PUN-03,Pune,P0177,The Subtle Art,Books,261,32,187.52
2024-08-01,STR-PUN-03,Pune,P0124,Kajal Waterproof,Beauty,0,22,1628.4
2024-08-01,STR-PUN-03,Pune,P0070,Instant Noodles 12pk,Groceries,404,49,165.22
2024-08-01,STR-PUN-03,Pune,P0013,Screen Protector,Electronics,82,26,1750.62
2024-08-01,STR-PUN-03,Pune,P0037,Polo T-Shirt,Clothing,437,23,3753.1
2024-08-01,STR-PUN-03,Pune,P0086,Jaggery 1kg,Groceries,419,38,180.64
2024-08-01,STR-PUN-03,Pune,P0043,Winter Sweater,Clothing,42,18,1238.66
2024-08-01,STR-PUN-03,Pune,P0078,Milk Powder 500g,Groceries,498,45,281.9
2024-08-01,STR-PUN-03,Pune,P0097,Curtains Blackout 2pc,Home & Kitchen,492,28,11760.0
2024-08-01,STR-PUN-03,Pune,P0062,Toor Dal 1kg,Groceries,461,41,399.07
2024-08-01,STR-PUN-03,Pune,P0159,Exercise Ball 65cm,Sports,490,50,1916.31
2024-08-01,STR-PUN-03,Pune,P0143,Skipping Rope Speed,Sports,43,11,2133.38
2024-08-01,STR-PUN-03,Pune,P0085,Papad 200g,Groceries,356,26,318.43
2024-08-01,STR-PUN-03,Pune,P0188,Chemistry Kit Kids,Toys,0,36,808.21
2024-08-01,STR-PUN-03,Pune,P0014,Laptop Sleeve 15in,Electronics,448,11,7840.77
2024-08-01,STR-PUN-03,Pune,P0045,Running Shorts,Clothing,359,17,453.57
2024-08-01,STR-PUN-03,Pune,P0145,Cricket Bat English Willow,Sports,191,30,2766.25
2024-08-01,STR-PUN-03,Pune,P0178,Grit Angela Duckworth,Books,0,23,647.34
2024-08-01,STR-PUN-03,Pune,P0197,Art Supplies Box 80pc,Toys,67,36,1736.26
2024-08-01,STR-PUN-03,Pune,P0069,Peanut Butter 400g,Groceries,209,14,227.52
2024-08-01,STR-PUN-03,Pune,P0102,Blender 750W,Home & Kitchen,62,24,7635.0
2024-08-01,STR-PUN-03,Pune,P0100,Water Bottle Steel 1L,Home & Kitchen,0,13,9871.91
2024-08-01,STR-PUN-03,Pune,P0198,Globe Educational,Toys,0,19,230.56
2024-08-01,STR-PUN-03,Pune,P0015,Charger 65W GaN,Electronics,321,33,24051.78
2024-08-01,STR-PUN-03,Pune,P0122,Conditioner Keratin 200ml,Beauty,441,12,1877.59
2024-08-01,STR-PUN-04,Pune,P0158,Weight Gloves Pair,Sports,0,29,3908.44
2024-08-01,STR-PUN-04,Pune,P0132,Facial Serum Vitamin C,Beauty,0,34,252.04
2024-08-01,STR-PUN-04,Pune,P0163,Ikigai,Books,471,23,376.56
2024-08-01,STR-PUN-04,Pune,P0091,Non-Stick Pan 24cm,Home & Kitchen,472,42,1263.5
2024-08-01,STR-PUN-04,Pune,P0044,Cotton Saree,Clothing,385,26,1318.88
2024-08-01,STR-PUN-04,Pune,P0104,Chopping Board Bamboo,Home & Kitchen,245,18,5968.16
2024-08-01,STR-PUN-04,Pune,P0179,Digital Minimalism,Books,80,20,584.54
2024-08-01,STR-PUN-04,Pune,P0023,Car Phone Mount,Electronics,337,10,13898.26
2024-08-01,STR-PUN-04,Pune,P0011,HDMI Cable 2m,Electronics,232,45,8952.44
2024-08-01,STR-PUN-04,Pune,P0005,Smartwatch Band,Electronics,371,26,26127.91
2024-08-01,STR-PUN-04,Pune,P0136,Eyeshadow Palette 12pc,Beauty,441,25,1609.34
2024-08-01,STR-PUN-04,Pune,P0144,Water Bottle Gym 750ml,Sports,355,40,6818.3
2024-08-01,STR-PUN-04,Pune,P0183,Play-Doh 10pk,Toys,113,40,2568.88
2024-08-01,STR-PUN-04,Pune,P0041,Cargo Shorts,Clothing,398,45,2861.07
2024-08-01,STR-PUN-04,Pune,P0180,Meditations Marcus Aurelius,Books,414,10,687.19
2024-08-01,STR-PUN-04,Pune,P0083,Biscuit Variety Pack,Groceries,295,40,454.95
2024-08-01,STR-PUN-04,Pune,P0160,Pull-Up Bar Doorway,Sports,481,22,1723.48
2024-08-01,STR-PUN-04,Pune,P0190,Toy Kitchen Set,Toys,370,16,1400.42
2024-08-01,STR-PUN-04,Pune,P0008,Portable SSD 512GB,Electronics,76,38,3531.87
2024-08-01,STR-PUN-04,Pune,P0119,Lip Balm Tinted,Beauty,326,42,2330.98
2024-08-01,STR-PUN-04,Pune,P0139,Face Scrub 100g,Beauty,302,15,2436.4
2024-08-01,STR-PUN-04,Pune,P0066,Green Tea 100bags,Groceries,201,17,561.14
2024-08-01,STR-PUN-04,Pune,P0021,Smart Plug WiFi,Electronics,27,26,25397.26
2024-08-01,STR-PUN-04,Pune,P0102,Blender 750W,Home & Kitchen,0,30,6712.76
2024-08-01,STR-PUN-04,Pune,P0028,Mini Projector,Electronics,28,26,4075.86
2024-08-01,STR-PUN-04,Pune,P0172,The Lean Startup,Books,229,20,846.55
2024-08-01,STR-PUN-04,Pune,P0107,Wall Clock Minimalist,Home & Kitchen,140,37,1326.63
2024-08-01,STR-PUN-04,Pune,P0115,Mixing Bowl Set 3pc,Home & Kitchen,474,12,8349.9
2024-08-01,STR-PUN-04,Pune,P0135,Hair Gel Strong Hold,Beauty,280,24,340.64
2024-08-01,STR-PUN-04,Pune,P0038,Chino Trousers,Clothing,486,20,2622.45
2024-08-01,STR-PUN-04,Pune,P0098,Dinner Set 24pc,Home & Kitchen,8,32,6037.43
2024-08-01,STR-PUN-04,Pune,P0024,Streaming Stick,Electronics,136,26,7192.44
2024-08-01,STR-PUN-04,Pune,P0130,Body Lotion 400ml,Beauty,270,38,2519.09
2024-08-01,STR-PUN-04,Pune,P0117,Moisturiser SPF 30,Beauty,134,34,1167.32
2024-08-01,STR-PUN-04,Pune,P0116,Face Wash Gel 100ml,Beauty,318,24,3478.84
2024-08-01,STR-PUN-04,Pune,P0092,Pressure Cooker 5L,Home & Kitchen,302,21,7091.88
2024-08-01,STR-PUN-04,Pune,P0131,Hand Cream 75ml,Beauty,433,17,1193.8
2024-08-01,STR-PUN-04,Pune,P0042,Ethnic Dupatta,Clothing,439,21,424.41
2024-08-01,STR-PUN-04,Pune,P0151,Sports Shoes Running,Sports,149,26,6963.25
2024-08-01,STR-PUN-04,Pune,P0194,Card Game UNO,Toys,172,24,2291.06
2024-08-01,STR-PUN-05,Pune,P0130,Body Lotion 400ml,Beauty,61,28,2920.13
2024-08-01,STR-PUN-05,Pune,P0047,Palazzo Pants,Clothing,385,13,584.95
2024-08-01,STR-PUN-05,Pune,P0192,Doll House Furniture,Toys,53,31,846.74
2024-08-01,STR-PUN-05,Pune,P0136,Eyeshadow Palette 12pc,Beauty,490,12,1564.21
2024-08-01,STR-PUN-05,Pune,P0055,Maxi Dress,Clothing,444,30,2457.33
2024-08-01,STR-PUN-05,Pune,P0028,Mini Projector,Electronics,8,16,3799.03
2024-08-01,STR-PUN-05,Pune,P0108,Photo Frame Set 5pc,Home & Kitchen,271,40,4380.13
2024-08-01,STR-PUN-05,Pune,P0175,Dune Frank Herbert,Books,85,41,1174.77
2024-08-01,STR-PUN-05,Pune,P0123,Face Mask Sheet 5pk,Beauty,173,12,2954.46
2024-08-01,STR-PUN-05,Pune,P0177,The Subtle Art,Books,175,34,171.79
2024-08-01,STR-PUN-05,Pune,P0129,Deodorant Roll-On,Beauty,243,44,2666.8
2024-08-01,STR-PUN-05,Pune,P0125,Compact Powder,Beauty,325,32,78.83
2024-08-01,STR-PUN-05,Pune,P0019,Portable Monitor 15in,Electronics,263,34,29833.98
2024-08-01,STR-PUN-05,Pune,P0179,Digital Minimalism,Books,347,47,707.78
2024-08-01,STR-PUN-05,Pune,P0149,Cycling Gloves,Sports,40,46,1612.83
2024-08-01,STR-PUN-05,Pune,P0104,Chopping Board Bamboo,Home & Kitchen,116,16,5665.65
2024-08-01,STR-PUN-05,Pune,P0163,Ikigai,Books,337,41,403.1
2024-08-01,STR-PUN-05,Pune,P0054,Oxford Shirt,Clothing,406,31,4003.91
2024-08-01,STR-PUN-05,Pune,P0006,LED Desk Lamp,Electronics,0,35,24702.69
2024-08-01,STR-PUN-05,Pune,P0038,Chino Trousers,Clothing,212,13,2746.49
2024-08-01,STR-PUN-05,Pune,P0128,Perfume EDT 100ml,Beauty,163,21,3098.53
2024-08-01,STR-PUN-05,Pune,P0115,Mixing Bowl Set 3pc,Home & Kitchen,87,24,9332.75
2024-08-01,STR-PUN-05,Pune,P0147,Football Size 5,Sports,365,32,3581.99
2024-08-01,STR-PUN-05,Pune,P0025,Digital Alarm Clock,Electronics,170,20,37235.36
2024-08-01,STR-PUN-05,Pune,P0138,Lipstick Matte,Beauty,190,20,2496.22
2024-08-01,STR-PUN-05,Pune,P0154,Foam Roller 45cm,Sports,14,46,3590.41
2024-08-01,STR-PUN-05,Pune,P0113,Table Lamp Ceramic,Home & Kitchen,102,28,4601.52
2024-08-01,STR-PUN-05,Pune,P0035,Track Pants,Clothing,3,33,1909.17
2024-08-01,STR-PUN-05,Pune,P0007,Webcam HD,Electronics,261,25,31703.8
2024-08-01,STR-PUN-05,Pune,P0134,Beard Oil 50ml,Beauty,0,31,3500.28
2024-08-01,STR-PUN-05,Pune,P0018,Pen Drive 64GB,Electronics,196,44,20349.14
2024-08-01,STR-PUN-05,Pune,P0050,Raincoat Foldable,Clothing,0,50,1898.53
2024-08-01,STR-PUN-05,Pune,P0118,Sunscreen SPF 50 50ml,Beauty,83,22,2116.43
2024-08-01,STR-PUN-05,Pune,P0069,Peanut Butter 400g,Groceries,14,34,210.61
2024-08-01,STR-PUN-05,Pune,P0197,Art Supplies Box 80pc,Toys,159,40,1743.81
2024-08-01,STR-PUN-05,Pune,P0135,Hair Gel Strong Hold,Beauty,101,13,357.51
2024-08-01,STR-PUN-05,Pune,P0059,Night Suit,Clothing,365,27,854.19
2024-08-01,STR-PUN-05,Pune,P0141,Yoga Mat 6mm,Sports,271,44,3520.31
2024-08-01,STR-PUN-05,Pune,P0198,Globe Educational,Toys,98,20,272.23
2024-08-01,STR-PUN-05,Pune,P0076,Coconut Oil 1L,Groceries,34,21,290.6
2024-08-01,STR-KOL-01,Kolkata,P0123,Face Mask Sheet 5pk,Beauty,224,39,2541.05
2024-08-01,STR-KOL-01,Kolkata,P0067,Honey Organic 500g,Groceries,42,10,178.35
2024-08-01,STR-KOL-01,Kolkata,P0050,Raincoat Foldable,Clothing,119,13,1733.95
2024-08-01,STR-KOL-01,Kolkata,P0139,Face Scrub 100g,Beauty,0,50,2317.69
2024-08-01,STR-KOL-01,Kolkata,P0148,Table Tennis Paddle,Sports,43,38,4807.82
2024-08-01,STR-KOL-01,Kolkata,P0055,Maxi Dress,Clothing,474,13,2628.0
2024-08-01,STR-KOL-01,Kolkata,P0163,Ikigai,Books,485,11,380.34
2024-08-01,STR-KOL-01,Kolkata,P0161,Atomic Habits,Books,178,35,151.6
2024-08-01,STR-KOL-01,Kolkata,P0017,Ethernet Cable 5m,Electronics,0,17,8405.37
2024-08-01,STR-KOL-01,Kolkata,P0087,Rock Salt 1kg,Groceries,339,43,666.91
2024-08-01,STR-KOL-01,Kolkata,P0099,Knife Set 6pc,Home & Kitchen,432,33,10135.46
2024-08-01,STR-KOL-01,Kolkata,P0178,Grit Angela Duckworth,Books,439,35,580.37
2024-08-01,STR-KOL-01,Kolkata,P0059,Night Suit,Clothing,500,40,867.16
2024-08-01,STR-KOL-01,Kolkata,P0020,Noise Cancelling Headphones,Electronics,364,39,1366.31
2024-08-01,STR-KOL-01,Kolkata,P0062,Toor Dal 1kg,Groceries,428,25,477.82
2024-08-01,STR-KOL-01,Kolkata,P0125,Compact Powder,Beauty,422,41,70.46
2024-08-01,STR-KOL-01,Kolkata,P0130,Body Lotion 400ml,Beauty,455,40,3240.69
2024-08-01,STR-KOL-01,Kolkata,P0175,Dune Frank Herbert,Books,341,10,995.42
2024-08-01,STR-KOL-01,Kolkata,P0126,Foundation Liquid 30ml,Beauty,85,29,1175.22
2024-08-01,STR-KOL-01,Kolkata,P0106,Door Mat Coir,Home & Kitchen,247,47,6323.68
2024-08-01,STR-KOL-01,Kolkata,P0166,Deep Work,Books,273,20,168.96
2024-08-01,STR-KOL-01,Kolkata,P0092,Pressure Cooker 5L,Home & Kitchen,110,26,6317.46
2024-08-01,STR-KOL-01,Kolkata,P0018,Pen Drive 64GB,Electronics,92,45,23460.48
2024-08-01,STR-KOL-01,Kolkata,P0150,Running Armband,Sports,70,20,2167.14
2024-08-01,STR-KOL-01,Kolkata,P0003,USB-C Hub,Electronics,336,47,10052.95
2024-08-01,STR-KOL-01,Kolkata,P0154,Foam Roller 45cm,Sports,37,26,3645.67
2024-08-01,STR-KOL-01,Kolkata,P0197,Art Supplies Box 80pc,Toys,351,18,1753.08
2024-08-01,STR-KOL-01,Kolkata,P0193,Building Blocks 200pc,Toys,42,48,853.6
2024-08-01,STR-KOL-01,Kolkata,P0191,Remote Control Car,Toys,58,30,1237.17
2024-08-01,STR-KOL-01,Kolkata,P0179,Digital Minimalism,Books,238,35,675.74
2024-08-01,STR-KOL-01,Kolkata,P0095,Pillow Memory Foam,Home & Kitchen,356,48,746.23
2024-08-01,STR-KOL-01,Kolkata,P0011,HDMI Cable 2m,Electronics,97,49,7342.34
2024-08-01,STR-KOL-01,Kolkata,P0113,Table Lamp Ceramic,Home & Kitchen,478,13,5598.01
2024-08-01,STR-KOL-01,Kolkata,P0008,Portable SSD 512GB,Electronics,433,38,3531.98
2024-08-01,STR-KOL-01,Kolkata,P0033,Formal Shirt,Clothing,417,13,2647.84
2024-08-01,STR-KOL-01,Kolkata,P0155,Dumbbells 5kg Pair,Sports,399,16,959.47
2024-08-01,STR-KOL-01,Kolkata,P0116,Face Wash Gel 100ml,Beauty,176,48,2670.7
2024-08-01,STR-KOL-01,Kolkata,P0110,Iron Steam 1200W,Home & Kitchen,29,40,10345.26
2024-08-01,STR-KOL-01,Kolkata,P0061,Basmati Rice 5kg,Groceries,486,38,781.33
2024-08-01,STR-KOL-01,Kolkata,P0038,Chino Trousers,Clothing,22,44,2504.4
2024-08-01,STR-KOL-02,Kolkata,P0082,Muesli 1kg,Groceries,193,27,213.41
2024-08-01,STR-KOL-02,Kolkata,P0114,Dustbin Pedal 12L,Home & Kitchen,0,12,1960.8
2024-08-01,STR-KOL-02,Kolkata,P0022,Ring Light 10in,Electronics,405,38,26151.1
2024-08-01,STR-KOL-02,Kolkata,P0181,LEGO Classic 500pc,Toys,395,21,2133.03
2024-08-01,STR-KOL-02,Kolkata,P0188,Chemistry Kit Kids,Toys,8,43,733.86
2024-08-01,STR-KOL-02,Kolkata,P0132,Facial Serum Vitamin C,Beauty,244,30,238.63
2024-08-01,STR-KOL-02,Kolkata,P0130,Body Lotion 400ml,Beauty,350,23,2845.02
2024-08-01,STR-KOL-02,Kolkata,P0027,Cable Organiser Box,Electronics,210,50,4346.46
2024-08-01,STR-KOL-02,Kolkata,P0063,Sunflower Oil 1L,Groceries,78,48,410.68
2024-08-01,STR-KOL-02,Kolkata,P0153,Sweatband Wrist 2pc,Sports,194,10,3558.33
2024-08-01,STR-KOL-02,Kolkata,P0177,The Subtle Art,Books,0,26,196.27
2024-08-01,STR-KOL-02,Kolkata,P0140,Bath Bombs Set 4pc,Beauty,420,31,551.23
2024-08-01,STR-KOL-02,Kolkata,P0127,Nail Polish Set 6pc,Beauty,281,13,124.6
2024-08-01,STR-KOL-02,Kolkata,P0107,Wall Clock Minimalist,Home & Kitchen,419,34,1147.73
2024-08-01,STR-KOL-02,Kolkata,P0102,Blender 750W,Home & Kitchen,262,38,8015.46
2024-08-01,STR-KOL-02,Kolkata,P0099,Knife Set 6pc,Home & Kitchen,80,12,10723.5
2024-08-01,STR-KOL-02,Kolkata,P0047,Palazzo Pants,Clothing,206,15,661.38
2024-08-01,STR-KOL-02,Kolkata,P0131,Hand Cream 75ml,Beauty,252,26,1175.11
2024-08-01,STR-KOL-02,Kolkata,P0041,Cargo Shorts,Clothing,439,31,3139.35
2024-08-01,STR-KOL-02,Kolkata,P0026,Tablet Stand Adjustable,Electronics,491,21,12063.04
2024-08-01,STR-KOL-02,Kolkata,P0145,Cricket Bat English Willow,Sports,264,26,2959.53
2024-08-01,STR-KOL-02,Kolkata,P0073,Black Pepper 100g,Groceries,162,41,568.52
2024-08-01,STR-KOL-02,Kolkata,P0091,Non-Stick Pan 24cm,Home & Kitchen,430,13,1327.05
2024-08-01,STR-KOL-02,Kolkata,P0004,Power Bank 20000mAh,Electronics,324,11,9438.81
2024-08-01,STR-KOL-02,Kolkata,P0134,Beard Oil 50ml,Beauty,149,36,3204.71
2024-08-01,STR-KOL-02,Kolkata,P0075,Cumin Seeds 100g,Groceries,355,20,481.06
2024-08-01,STR-KOL-02,Kolkata,P0033,Formal Shirt,Clothing,11,31,2633.59
2024-08-01,STR-KOL-02,Kolkata,P0083,Biscuit Variety Pack,Groceries,493,44,408.67
2024-08-01,STR-KOL-02,Kolkata,P0092,Pressure Cooker 5L,Home & Kitchen,25,36,7390.44
2024-08-01,STR-KOL-02,Kolkata,P0133,Makeup Remover 150ml,Beauty,12,19,2689.23
2024-08-01,STR-KOL-02,Kolkata,P0148,Table Tennis Paddle,Sports,406,49,4415.8
2024-08-01,STR-KOL-02,Kolkata,P0007,Webcam HD,Electronics,246,33,30060.88
2024-08-01,STR-KOL-02,Kolkata,P0053,Gym Tank Top,Clothing,282,32,1389.85
2024-08-01,STR-KOL-02,Kolkata,P0161,Atomic Habits,Books,275,18,162.94
2024-08-01,STR-KOL-02,Kolkata,P0077,Ghee 500ml,Groceries,434,45,642.9
2024-08-01,STR-KOL-02,Kolkata,P0079,Mixed Dry Fruits 500g,Groceries,67,15,197.85
2024-08-01,STR-KOL-02,Kolkata,P0185,Board Game Monopoly,Toys,295,19,1343.69
2024-08-01,STR-KOL-02,Kolkata,P0144,Water Bottle Gym 750ml,Sports,315,38,5930.91
2024-08-01,STR-KOL-02,Kolkata,P0119,Lip Balm Tinted,Beauty,418,49,2439.73
2024-08-01,STR-KOL-02,Kolkata,P0029,Fitness Tracker,Electronics,251,41,32076.29
2024-08-01,STR-KOL-03,Kolkata,P0090,Almonds 250g,Groceries,252,27,43.64
2024-08-01,STR-KOL-03,Kolkata,P0170,The Psychology of Money,Books,69,19,213.05
2024-08-01,STR-KOL-03,Kolkata,P0183,Play-Doh 10pk,Toys,26,26,2653.72
2024-08-01,STR-KOL-03,Kolkata,P0111,Vacuum Flask 1L,Home & Kitchen,90,33,9775.91
2024-08-01,STR-KOL-03,Kolkata,P0032,Slim Fit Jeans,Clothing,402,26,3316.12
2024-08-01,STR-KOL-03,Kolkata,P0059,Night Suit,Clothing,282,33,811.08
2024-08-01,STR-KOL-03,Kolkata,P0079,Mixed Dry Fruits 500g,Groceries,132,45,212.42
2024-08-01,STR-KOL-03,Kolkata,P0157,Swimming Goggles,Sports,220,45,2633.32
2024-08-01,STR-KOL-03,Kolkata,P0187,Jigsaw Puzzle 1000pc,Toys,132,38,2387.87
2024-08-01,STR-KOL-03,Kolkata,P0158,Weight Gloves Pair,Sports,332,31,4025.14
2024-08-01,STR-KOL-03,Kolkata,P0001,Bluetooth Speaker,Electronics,0,26,23712.02
2024-08-01,STR-KOL-03,Kolkata,P0165,Rich Dad Poor Dad,Books,209,28,1338.09
2024-08-01,STR-KOL-03,Kolkata,P0064,Sugar 1kg,Groceries,312,31,412.41
2024-08-01,STR-KOL-03,Kolkata,P0199,Magic Kit 50 Tricks,Toys,348,23,2654.38
2024-08-01,STR-KOL-03,Kolkata,P0019,Portable Monitor 15in,Electronics,0,31,31621.06
2024-08-01,STR-KOL-03,Kolkata,P0108,Photo Frame Set 5pc,Home & Kitchen,113,49,4456.32
2024-08-01,STR-KOL-03,Kolkata,P0017,Ethernet Cable 5m,Electronics,360,46,9387.05
2024-08-01,STR-KOL-03,Kolkata,P0197,Art Supplies Box 80pc,Toys,256,29,1619.02
2024-08-01,STR-KOL-03,Kolkata,P0002,Wireless Earbuds,Electronics,232,17,1946.91
2024-08-01,STR-KOL-03,Kolkata,P0003,USB-C Hub,Electronics,60,44,10604.58
2024-08-01,STR-KOL-03,Kolkata,P0121,Shampoo Anti-Dandruff 300ml,Beauty,313,38,2571.08
2024-08-01,STR-KOL-03,Kolkata,P0089,Cashew Nuts 250g,Groceries,49,12,60.99
2024-08-01,STR-KOL-03,Kolkata,P0082,Muesli 1kg,Groceries,101,46,206.27
2024-08-01,STR-KOL-03,Kolkata,P0049,Formal Blazer,Clothing,36,19,2977.06
2024-08-01,STR-KOL-03,Kolkata,P0163,Ikigai,Books,419,45,406.24
2024-08-01,STR-KOL-03,Kolkata,P0173,12 Rules for Life,Books,375,44,714.25
2024-08-01,STR-KOL-03,Kolkata,P0037,Polo T-Shirt,Clothing,0,12,3976.82
2024-08-01,STR-KOL-03,Kolkata,P0034,Kurta Set,Clothing,262,11,4014.13
2024-08-01,STR-KOL-03,Kolkata,P0191,Remote Control Car,Toys,249,36,1112.13
2024-08-01,STR-KOL-03,Kolkata,P0132,Facial Serum Vitamin C,Beauty,194,23,252.77
2024-08-01,STR-KOL-03,Kolkata,P0136,Eyeshadow Palette 12pc,Beauty,226,23,1602.63
2024-08-01,STR-KOL-03,Kolkata,P0054,Oxford Shirt,Clothing,224,22,4186.27
2024-08-01,STR-KOL-03,Kolkata,P0140,Bath Bombs Set 4pc,Beauty,353,46,480.74
2024-08-01,STR-KOL-03,Kolkata,P0098,Dinner Set 24pc,Home & Kitchen,132,18,5521.55
2024-08-01,STR-KOL-03,Kolkata,P0131,Hand Cream 75ml,Beauty,125,15,1057.73
2024-08-01,STR-KOL-03,Kolkata,P0180,Meditations Marcus Aurelius,Books,229,30,725.72
2024-08-01,STR-KOL-03,Kolkata,P0016,Surge Protector 6-Way,Electronics,459,24,22227.46
2024-08-01,STR-KOL-03,Kolkata,P0100,Water Bottle Steel 1L,Home & Kitchen,381,47,9911.87
2024-08-01,STR-KOL-03,Kolkata,P0062,Toor Dal 1kg,Groceries,339,10,474.83
2024-08-01,STR-KOL-03,Kolkata,P0099,Knife Set 6pc,Home & Kitchen,151,22,8760.59
2024-08-01,STR-KOL-04,Kolkata,P0035,Track Pants,Clothing,448,25,1589.37
2024-08-01,STR-KOL-04,Kolkata,P0171,Zero to One,Books,239,23,1454.37
2024-08-01,STR-KOL-04,Kolkata,P0145,Cricket Bat English Willow,Sports,450,22,2894.6
2024-08-01,STR-KOL-04,Kolkata,P0030,Wireless Charging Pad,Electronics,351,47,22181.19
2024-08-01,STR-KOL-04,Kolkata,P0018,Pen Drive 64GB,Electronics,129,50,21300.78
2024-08-01,STR-KOL-04,Kolkata,P0178,Grit Angela Duckworth,Books,225,18,601.75
2024-08-01,STR-KOL-04,Kolkata,P0022,Ring Light 10in,Electronics,268,49,27071.59
2024-08-01,STR-KOL-04,Kolkata,P0150,Running Armband,Sports,110,20,2455.89
2024-08-01,STR-KOL-04,Kolkata,P0135,Hair Gel Strong Hold,Beauty,476,14,391.12
2024-08-01,STR-KOL-04,Kolkata,P0163,Ikigai,Books,386,40,333.8
2024-08-01,STR-KOL-04,Kolkata,P0136,Eyeshadow Palette 12pc,Beauty,118,33,1778.46
2024-08-01,STR-KOL-04,Kolkata,P0102,Blender 750W,Home & Kitchen,394,42,7626.34
2024-08-01,STR-KOL-04,Kolkata,P0122,Conditioner Keratin 200ml,Beauty,37,50,2164.03
2024-08-01,STR-KOL-04,Kolkata,P0049,Formal Blazer,Clothing,171,47,2979.4
2024-08-01,STR-KOL-04,Kolkata,P0160,Pull-Up Bar Doorway,Sports,35,31,1851.81
2024-08-01,STR-KOL-04,Kolkata,P0190,Toy Kitchen Set,Toys,14,18,1153.27
2024-08-01,STR-KOL-04,Kolkata,P0133,Makeup Remover 150ml,Beauty,177,23,3231.82
2024-08-01,STR-KOL-04,Kolkata,P0104,Chopping Board Bamboo,Home & Kitchen,381,32,6075.26
2024-08-01,STR-KOL-04,Kolkata,P0014,Laptop Sleeve 15in,Electronics,96,26,6705.03
2024-08-01,STR-KOL-04,Kolkata,P0112,Cushion Cover Set 5pc,Home & Kitchen,199,11,2565.44
2024-08-01,STR-KOL-04,Kolkata,P0098,Dinner Set 24pc,Home & Kitchen,434,42,5123.87
2024-08-01,STR-KOL-04,Kolkata,P0162,Sapiens,Books,151,45,1036.54
2024-08-01,STR-KOL-04,Kolkata,P0095,Pillow Memory Foam,Home & Kitchen,157,46,660.6
2024-08-01,STR-KOL-04,Kolkata,P0062,Toor Dal 1kg,Groceries,132,13,498.82
2024-08-01,STR-KOL-04,Kolkata,P0094,Cotton Bedsheet King,Home & Kitchen,72,39,3923.06
2024-08-01,STR-KOL-04,Kolkata,P0080,Dark Chocolate 200g,Groceries,5,33,201.68
2024-08-01,STR-KOL-04,Kolkata,P0165,Rich Dad Poor Dad,Books,364,38,1358.55
2024-08-01,STR-KOL-04,Kolkata,P0185,Board Game Monopoly,Toys,238,39,1350.96
2024-08-01,STR-KOL-04,Kolkata,P0115,Mixing Bowl Set 3pc,Home & Kitchen,54,30,9515.55
2024-08-01,STR-KOL-04,Kolkata,P0060,Dhoti Cotton,Clothing,7,11,1665.96
2024-08-01,STR-KOL-04,Kolkata,P0079,Mixed Dry Fruits 500g,Groceries,44,50,187.59
2024-08-01,STR-KOL-04,Kolkata,P0147,Football Size 5,Sports,395,16,4156.75
2024-08-01,STR-KOL-04,Kolkata,P0047,Palazzo Pants,Clothing,170,32,553.53
2024-08-01,STR-KOL-04,Kolkata,P0164,The Alchemist,Books,380,45,1407.23
2024-08-01,STR-KOL-04,Kolkata,P0103,Towel Set Bath 4pc,Home & Kitchen,388,17,6244.72
2024-08-01,STR-KOL-04,Kolkata,P0089,Cashew Nuts 250g,Groceries,376,46,72.05
2024-08-01,STR-KOL-04,Kolkata,P0023,Car Phone Mount,Electronics,9,50,13117.94
2024-08-01,STR-KOL-04,Kolkata,P0174,Educated Tara Westover,Books,136,39,1196.51
2024-08-01,STR-KOL-04,Kolkata,P0064,Sugar 1kg,Groceries,488,40,463.9
2024-08-01,STR-KOL-04,Kolkata,P0152,Gym Bag Duffle,Sports,261,10,4542.96
2024-08-01,STR-KOL-05,Kolkata,P0154,Foam Roller 45cm,Sports,73,12,3623.61
